pair_id,batch,stratum,corpus,query_id,doc_id,selection_reason,annotator,label,shortlist_pick,notes
e9cd4e0d-1104-5954-b7b7-cef596d5a5ae__22145491-8b35-55c1-bf85-d5ca7d75458d,1,generic,a2,e9cd4e0d-1104-5954-b7b7-cef596d5a5ae,22145491-8b35-55c1-bf85-d5ca7d75458d,indomain_banded,yc,No Fit,0,
e9cd4e0d-1104-5954-b7b7-cef596d5a5ae__800417ab-e081-5b35-9709-ee3370e8b032,1,generic,a2,e9cd4e0d-1104-5954-b7b7-cef596d5a5ae,800417ab-e081-5b35-9709-ee3370e8b032,indomain_banded,yc,No Fit,0,
e9cd4e0d-1104-5954-b7b7-cef596d5a5ae__53fcccc4-4f70-5ef6-955f-c54285766934,1,generic,a2,e9cd4e0d-1104-5954-b7b7-cef596d5a5ae,53fcccc4-4f70-5ef6-955f-c54285766934,indomain_banded,yc,No Fit,0,
e9cd4e0d-1104-5954-b7b7-cef596d5a5ae__60cad7d6-c0e6-5ad0-9166-660b70bb0b6c,1,generic,a2,e9cd4e0d-1104-5954-b7b7-cef596d5a5ae,60cad7d6-c0e6-5ad0-9166-660b70bb0b6c,indomain_banded,yc,No Fit,0,
e9cd4e0d-1104-5954-b7b7-cef596d5a5ae__65de8b73-1f47-503d-8d6b-74999467c5a2,1,generic,a2,e9cd4e0d-1104-5954-b7b7-cef596d5a5ae,65de8b73-1f47-503d-8d6b-74999467c5a2,indomain_banded,yc,No Fit,0,
e9cd4e0d-1104-5954-b7b7-cef596d5a5ae__7896a6e0-53f7-5b6f-b245-5c7f55d17b67,1,generic,a2,e9cd4e0d-1104-5954-b7b7-cef596d5a5ae,7896a6e0-53f7-5b6f-b245-5c7f55d17b67,indomain_banded,yc,No Fit,0,
e9cd4e0d-1104-5954-b7b7-cef596d5a5ae__f2c437dd-3cba-56dd-8607-37f7bb346833,1,generic,a2,e9cd4e0d-1104-5954-b7b7-cef596d5a5ae,f2c437dd-3cba-56dd-8607-37f7bb346833,indomain_banded,yc,No Fit,0,
e9cd4e0d-1104-5954-b7b7-cef596d5a5ae__419f00bf-896a-537c-99ee-1f7d08547108,1,generic,a2,e9cd4e0d-1104-5954-b7b7-cef596d5a5ae,419f00bf-896a-537c-99ee-1f7d08547108,indomain_banded,yc,No Fit,0,
e9cd4e0d-1104-5954-b7b7-cef596d5a5ae__751ef1b9-fba5-570b-9ebe-91b4266fa1f6,1,generic,a2,e9cd4e0d-1104-5954-b7b7-cef596d5a5ae,751ef1b9-fba5-570b-9ebe-91b4266fa1f6,indomain_banded,yc,No Fit,0,
e9cd4e0d-1104-5954-b7b7-cef596d5a5ae__6b46051c-6c6d-5f6c-aab2-f54d8b513dfb,1,generic,a2,e9cd4e0d-1104-5954-b7b7-cef596d5a5ae,6b46051c-6c6d-5f6c-aab2-f54d8b513dfb,indomain_banded,yc,No Fit,0,
00909f22-605e-5904-a53b-ec1b9b38d54f__c4a659c3-0795-5fc6-a8be-9bc4d5fc6843,1,generic,a2,00909f22-605e-5904-a53b-ec1b9b38d54f,c4a659c3-0795-5fc6-a8be-9bc4d5fc6843,indomain_banded,yc,Good Fit,0,
00909f22-605e-5904-a53b-ec1b9b38d54f__77511334-1b80-5212-985c-728eeb171661,1,generic,a2,00909f22-605e-5904-a53b-ec1b9b38d54f,77511334-1b80-5212-985c-728eeb171661,indomain_banded,yc,No Fit,0,
00909f22-605e-5904-a53b-ec1b9b38d54f__4684da90-e54a-5a8e-87c7-adeb92f49a68,1,generic,a2,00909f22-605e-5904-a53b-ec1b9b38d54f,4684da90-e54a-5a8e-87c7-adeb92f49a68,indomain_banded,yc,No Fit,0,
00909f22-605e-5904-a53b-ec1b9b38d54f__11d652b8-a3db-5fb7-951b-d820fa655137,1,generic,a2,00909f22-605e-5904-a53b-ec1b9b38d54f,11d652b8-a3db-5fb7-951b-d820fa655137,indomain_banded,yc,No Fit,0,
00909f22-605e-5904-a53b-ec1b9b38d54f__99ba1fb9-c99c-5abd-adb7-7557618a963a,1,generic,a2,00909f22-605e-5904-a53b-ec1b9b38d54f,99ba1fb9-c99c-5abd-adb7-7557618a963a,indomain_banded,yc,Good Fit,0,
00909f22-605e-5904-a53b-ec1b9b38d54f__fac01145-d48a-5add-9b8e-2d4305f3738e,1,generic,a2,00909f22-605e-5904-a53b-ec1b9b38d54f,fac01145-d48a-5add-9b8e-2d4305f3738e,indomain_banded,yc,Good Fit,0,
00909f22-605e-5904-a53b-ec1b9b38d54f__936b2b71-90da-56dc-995a-012394733f14,1,generic,a2,00909f22-605e-5904-a53b-ec1b9b38d54f,936b2b71-90da-56dc-995a-012394733f14,indomain_banded,yc,Good Fit,1,
00909f22-605e-5904-a53b-ec1b9b38d54f__c2a36050-0ed3-5890-b9e8-6d8535368347,1,generic,a2,00909f22-605e-5904-a53b-ec1b9b38d54f,c2a36050-0ed3-5890-b9e8-6d8535368347,indomain_banded,yc,Good Fit,0,
00909f22-605e-5904-a53b-ec1b9b38d54f__0b5fa2b0-4c1a-59be-97fc-87815830ea6f,1,generic,a2,00909f22-605e-5904-a53b-ec1b9b38d54f,0b5fa2b0-4c1a-59be-97fc-87815830ea6f,indomain_banded,yc,Good Fit,0,
00909f22-605e-5904-a53b-ec1b9b38d54f__862837a5-e8ea-5e92-8c81-9b67d8bb84e6,1,generic,a2,00909f22-605e-5904-a53b-ec1b9b38d54f,862837a5-e8ea-5e92-8c81-9b67d8bb84e6,indomain_banded,yc,Good Fit,0,
j_8e2f16d04a9d__r_b635334c254b,0,a1_recheck,a1,j_8e2f16d04a9d,r_b635334c254b,a1_recheck,yc,Potential Fit,0,
j_8e2f16d04a9d__r_e741e1ca6ee8,0,a1_recheck,a1,j_8e2f16d04a9d,r_e741e1ca6ee8,a1_recheck,yc,No Fit,0,
j_8eec52da017e__r_e33097f84003,0,a1_recheck,a1,j_8eec52da017e,r_e33097f84003,a1_recheck,yc,Good Fit,0,
j_9760bd8603a4__r_bb69b1791fee,0,a1_recheck,a1,j_9760bd8603a4,r_bb69b1791fee,a1_recheck,yc,No Fit,0,
j_39e6a4ffe7ea__r_708f5eca7774,0,a1_recheck,a1,j_39e6a4ffe7ea,r_708f5eca7774,a1_recheck,yc,No Fit,0,
j_39e6a4ffe7ea__r_cfef6a354732,0,a1_recheck,a1,j_39e6a4ffe7ea,r_cfef6a354732,a1_recheck,yc,No Fit,0,
j_4bcf35a89cde__r_26081eac0636,0,a1_recheck,a1,j_4bcf35a89cde,r_26081eac0636,a1_recheck,yc,No Fit,0,
j_b85987227b04__r_ca7ba98f2447,0,a1_recheck,a1,j_b85987227b04,r_ca7ba98f2447,a1_recheck,yc,No Fit,0,
j_6057b152b402__r_9a1f6ae662f5,0,a1_recheck,a1,j_6057b152b402,r_9a1f6ae662f5,a1_recheck,yc,Potential Fit,0,
j_6057b152b402__r_a79ee88e30ff,0,a1_recheck,a1,j_6057b152b402,r_a79ee88e30ff,a1_recheck,yc,Good Fit,0,
j_ab265623439d__r_5351c9fe242e,0,a1_recheck,a1,j_ab265623439d,r_5351c9fe242e,a1_recheck,yc,No Fit,0,
j_ab265623439d__r_395325f99dd5,0,a1_recheck,a1,j_ab265623439d,r_395325f99dd5,a1_recheck,yc,No Fit,0,
j_ab265623439d__r_d157d1698e99,0,a1_recheck,a1,j_ab265623439d,r_d157d1698e99,a1_recheck,yc,No Fit,0,
j_2aca137d8852__r_3e706bc3f2ad,0,a1_recheck,a1,j_2aca137d8852,r_3e706bc3f2ad,a1_recheck,yc,No Fit,0,
j_afad5d1e324c__r_fc38879ecf80,0,a1_recheck,a1,j_afad5d1e324c,r_fc38879ecf80,a1_recheck,yc,Good Fit,0,
j_b4459d155af3__r_4f4670a5e744,0,a1_recheck,a1,j_b4459d155af3,r_4f4670a5e744,a1_recheck,yc,Good Fit,0,
4b8d2c54-1699-5ef7-b227-340fb69c8aee__b48e9363-a296-534c-8ca2-b1abe9f8674c,1,generic,a2,4b8d2c54-1699-5ef7-b227-340fb69c8aee,b48e9363-a296-534c-8ca2-b1abe9f8674c,indomain_banded,yc,Good Fit,1,
4b8d2c54-1699-5ef7-b227-340fb69c8aee__0f11f25a-f20b-50c4-8a8d-ac4547eb8a2e,1,generic,a2,4b8d2c54-1699-5ef7-b227-340fb69c8aee,0f11f25a-f20b-50c4-8a8d-ac4547eb8a2e,indomain_banded,yc,No Fit,0,
4b8d2c54-1699-5ef7-b227-340fb69c8aee__38cf1c81-9c38-574b-865f-f6c5d6d95b7b,1,generic,a2,4b8d2c54-1699-5ef7-b227-340fb69c8aee,38cf1c81-9c38-574b-865f-f6c5d6d95b7b,indomain_banded,yc,No Fit,0,
4b8d2c54-1699-5ef7-b227-340fb69c8aee__043dbc58-24fb-58fe-969e-b8dc5edf6057,1,generic,a2,4b8d2c54-1699-5ef7-b227-340fb69c8aee,043dbc58-24fb-58fe-969e-b8dc5edf6057,indomain_banded,yc,Good Fit,0,
4b8d2c54-1699-5ef7-b227-340fb69c8aee__8bb84309-4436-571f-9ffb-f9b51c60ffd5,1,generic,a2,4b8d2c54-1699-5ef7-b227-340fb69c8aee,8bb84309-4436-571f-9ffb-f9b51c60ffd5,indomain_banded,yc,Potential Fit,0,
4b8d2c54-1699-5ef7-b227-340fb69c8aee__d6ec1fa1-7599-5249-a39b-8048b7ae7f81,1,generic,a2,4b8d2c54-1699-5ef7-b227-340fb69c8aee,d6ec1fa1-7599-5249-a39b-8048b7ae7f81,indomain_banded,yc,Potential Fit,0,
4b8d2c54-1699-5ef7-b227-340fb69c8aee__2c4550e5-9903-50b3-8fcb-21b8cc9dd498,1,generic,a2,4b8d2c54-1699-5ef7-b227-340fb69c8aee,2c4550e5-9903-50b3-8fcb-21b8cc9dd498,indomain_banded,yc,No Fit,0,
4b8d2c54-1699-5ef7-b227-340fb69c8aee__1ad5ccc7-9214-59e3-9fc5-aea76399f35f,1,generic,a2,4b8d2c54-1699-5ef7-b227-340fb69c8aee,1ad5ccc7-9214-59e3-9fc5-aea76399f35f,indomain_banded,yc,Good Fit,0,
4b8d2c54-1699-5ef7-b227-340fb69c8aee__11ebf37b-7150-5b02-855f-7cb2c0201fa6,1,generic,a2,4b8d2c54-1699-5ef7-b227-340fb69c8aee,11ebf37b-7150-5b02-855f-7cb2c0201fa6,indomain_banded,yc,Good Fit,0,
4b8d2c54-1699-5ef7-b227-340fb69c8aee__00694e81-ff07-56c8-8163-162a325b3d1b,1,generic,a2,4b8d2c54-1699-5ef7-b227-340fb69c8aee,00694e81-ff07-56c8-8163-162a325b3d1b,indomain_banded,yc,Potential Fit,0,
eb34811e-627e-5eae-b16b-4c90f7b97162__98932f26-ce6c-5932-88eb-df0720b5e752,1,generic,a2,eb34811e-627e-5eae-b16b-4c90f7b97162,98932f26-ce6c-5932-88eb-df0720b5e752,indomain_banded,yc,Good Fit,1,
eb34811e-627e-5eae-b16b-4c90f7b97162__571a6955-10da-5826-9223-f45db6371b55,1,generic,a2,eb34811e-627e-5eae-b16b-4c90f7b97162,571a6955-10da-5826-9223-f45db6371b55,indomain_banded,yc,Good Fit,0,
eb34811e-627e-5eae-b16b-4c90f7b97162__01df051c-6281-5e68-b6f0-8b984ac2ddc3,1,generic,a2,eb34811e-627e-5eae-b16b-4c90f7b97162,01df051c-6281-5e68-b6f0-8b984ac2ddc3,indomain_banded,yc,Good Fit,0,
eb34811e-627e-5eae-b16b-4c90f7b97162__e3de6473-003f-5a63-b7ee-e4a0415a6dd4,1,generic,a2,eb34811e-627e-5eae-b16b-4c90f7b97162,e3de6473-003f-5a63-b7ee-e4a0415a6dd4,indomain_banded,yc,No Fit,0,
eb34811e-627e-5eae-b16b-4c90f7b97162__7dc97ffe-4aca-55db-a58b-e6856d5e4cac,1,generic,a2,eb34811e-627e-5eae-b16b-4c90f7b97162,7dc97ffe-4aca-55db-a58b-e6856d5e4cac,indomain_banded,yc,Potential Fit,0,
eb34811e-627e-5eae-b16b-4c90f7b97162__bc495dfc-1fc1-5f22-be90-90d1b751e31c,1,generic,a2,eb34811e-627e-5eae-b16b-4c90f7b97162,bc495dfc-1fc1-5f22-be90-90d1b751e31c,indomain_banded,yc,Potential Fit,0,
eb34811e-627e-5eae-b16b-4c90f7b97162__7da7583c-231f-5b23-95cb-d8dcdd6743f8,1,generic,a2,eb34811e-627e-5eae-b16b-4c90f7b97162,7da7583c-231f-5b23-95cb-d8dcdd6743f8,indomain_banded,yc,Good Fit,0,
eb34811e-627e-5eae-b16b-4c90f7b97162__e8074212-f0ad-5709-9f81-bb2c9e13dcaa,1,generic,a2,eb34811e-627e-5eae-b16b-4c90f7b97162,e8074212-f0ad-5709-9f81-bb2c9e13dcaa,indomain_banded,yc,No Fit,0,
eb34811e-627e-5eae-b16b-4c90f7b97162__c52a42b5-b422-51a0-b461-25ae09c24bd4,1,generic,a2,eb34811e-627e-5eae-b16b-4c90f7b97162,c52a42b5-b422-51a0-b461-25ae09c24bd4,indomain_banded,yc,Good Fit,0,
eb34811e-627e-5eae-b16b-4c90f7b97162__eb2f3534-889a-5df2-a7bc-087ebac9e9ae,1,generic,a2,eb34811e-627e-5eae-b16b-4c90f7b97162,eb2f3534-889a-5df2-a7bc-087ebac9e9ae,indomain_banded,yc,Potential Fit,0,
c1c4f634-8132-5705-af1b-0ad83deeb31f__2b063201-a742-5ec0-9089-fb8a0c2761c2,1,generic,a2,c1c4f634-8132-5705-af1b-0ad83deeb31f,2b063201-a742-5ec0-9089-fb8a0c2761c2,indomain_banded,yc,Good Fit,1,
c1c4f634-8132-5705-af1b-0ad83deeb31f__856c3af0-3aed-5f5a-9e90-0136a1ead306,1,generic,a2,c1c4f634-8132-5705-af1b-0ad83deeb31f,856c3af0-3aed-5f5a-9e90-0136a1ead306,indomain_banded,yc,Potential Fit,0,
c1c4f634-8132-5705-af1b-0ad83deeb31f__1ec4fd00-9df3-52eb-9ef3-642024e5d0be,1,generic,a2,c1c4f634-8132-5705-af1b-0ad83deeb31f,1ec4fd00-9df3-52eb-9ef3-642024e5d0be,indomain_banded,yc,No Fit,0,
c1c4f634-8132-5705-af1b-0ad83deeb31f__bec49d1e-8c29-5991-9663-4281418729f8,1,generic,a2,c1c4f634-8132-5705-af1b-0ad83deeb31f,bec49d1e-8c29-5991-9663-4281418729f8,indomain_banded,yc,Potential Fit,0,
c1c4f634-8132-5705-af1b-0ad83deeb31f__432d02bb-6a36-536b-b3bb-b3070d1d3063,1,generic,a2,c1c4f634-8132-5705-af1b-0ad83deeb31f,432d02bb-6a36-536b-b3bb-b3070d1d3063,indomain_banded,yc,Good Fit,0,
c1c4f634-8132-5705-af1b-0ad83deeb31f__319a220f-5609-5beb-b380-c927d8b1ace8,1,generic,a2,c1c4f634-8132-5705-af1b-0ad83deeb31f,319a220f-5609-5beb-b380-c927d8b1ace8,indomain_banded,yc,No Fit,0,
c1c4f634-8132-5705-af1b-0ad83deeb31f__1c07c53a-d2a6-5f10-92cf-eb0d3cd790b7,1,generic,a2,c1c4f634-8132-5705-af1b-0ad83deeb31f,1c07c53a-d2a6-5f10-92cf-eb0d3cd790b7,indomain_banded,yc,Good Fit,0,
c1c4f634-8132-5705-af1b-0ad83deeb31f__999c8852-06fa-51f5-bf3a-5927406b4cf6,1,generic,a2,c1c4f634-8132-5705-af1b-0ad83deeb31f,999c8852-06fa-51f5-bf3a-5927406b4cf6,indomain_banded,yc,Potential Fit,0,
c1c4f634-8132-5705-af1b-0ad83deeb31f__8ba187fd-328a-5f14-bf4a-210342dc40cf,1,generic,a2,c1c4f634-8132-5705-af1b-0ad83deeb31f,8ba187fd-328a-5f14-bf4a-210342dc40cf,indomain_banded,yc,Potential Fit,0,
c1c4f634-8132-5705-af1b-0ad83deeb31f__c19c7a8b-4497-50d5-bb78-76314b5816c3,1,generic,a2,c1c4f634-8132-5705-af1b-0ad83deeb31f,c19c7a8b-4497-50d5-bb78-76314b5816c3,indomain_banded,yc,Potential Fit,0,
eb13616d-1be6-5a9b-bd19-e7e9d27d500a__a0a8b5b1-b482-58ec-b039-860d0b0b46c9,1,generic,a2,eb13616d-1be6-5a9b-bd19-e7e9d27d500a,a0a8b5b1-b482-58ec-b039-860d0b0b46c9,indomain_banded,yc,No Fit,0,
eb13616d-1be6-5a9b-bd19-e7e9d27d500a__1093937a-bfc0-5cb8-a58d-40a6d6fea922,1,generic,a2,eb13616d-1be6-5a9b-bd19-e7e9d27d500a,1093937a-bfc0-5cb8-a58d-40a6d6fea922,indomain_banded,yc,No Fit,0,
eb13616d-1be6-5a9b-bd19-e7e9d27d500a__ab289407-1399-5791-9858-127dbc91d8e4,1,generic,a2,eb13616d-1be6-5a9b-bd19-e7e9d27d500a,ab289407-1399-5791-9858-127dbc91d8e4,indomain_banded,yc,No Fit,0,
eb13616d-1be6-5a9b-bd19-e7e9d27d500a__8b435e93-fbff-5bbf-a858-f2cc355869e1,1,generic,a2,eb13616d-1be6-5a9b-bd19-e7e9d27d500a,8b435e93-fbff-5bbf-a858-f2cc355869e1,indomain_banded,yc,No Fit,0,
eb13616d-1be6-5a9b-bd19-e7e9d27d500a__f7224b08-5c5d-5890-a631-869e00a68abb,1,generic,a2,eb13616d-1be6-5a9b-bd19-e7e9d27d500a,f7224b08-5c5d-5890-a631-869e00a68abb,indomain_banded,yc,No Fit,0,
eb13616d-1be6-5a9b-bd19-e7e9d27d500a__6e8fd565-5bac-5116-bed2-dd616d3b6f46,1,generic,a2,eb13616d-1be6-5a9b-bd19-e7e9d27d500a,6e8fd565-5bac-5116-bed2-dd616d3b6f46,indomain_banded,yc,No Fit,0,
eb13616d-1be6-5a9b-bd19-e7e9d27d500a__138b5d15-0599-5bd3-8a0b-106788133582,1,generic,a2,eb13616d-1be6-5a9b-bd19-e7e9d27d500a,138b5d15-0599-5bd3-8a0b-106788133582,indomain_banded,yc,No Fit,0,
eb13616d-1be6-5a9b-bd19-e7e9d27d500a__934aa88e-06e6-5b7b-9c17-e3720d61c0c7,1,generic,a2,eb13616d-1be6-5a9b-bd19-e7e9d27d500a,934aa88e-06e6-5b7b-9c17-e3720d61c0c7,indomain_banded,yc,Potential Fit,1,
eb13616d-1be6-5a9b-bd19-e7e9d27d500a__cca4d4c6-a85a-5ea0-95d8-3ecfacad88f9,1,generic,a2,eb13616d-1be6-5a9b-bd19-e7e9d27d500a,cca4d4c6-a85a-5ea0-95d8-3ecfacad88f9,indomain_banded,yc,No Fit,0,
eb13616d-1be6-5a9b-bd19-e7e9d27d500a__9b5b5412-1470-5ffc-91d4-95e07742f548,1,generic,a2,eb13616d-1be6-5a9b-bd19-e7e9d27d500a,9b5b5412-1470-5ffc-91d4-95e07742f548,indomain_banded,yc,No Fit,0,
22397d17-9ef9-579d-8c59-5fdb0b631a79__53e90fb4-fbe5-5a6f-8700-4fa1bd298351,1,generic,a2,22397d17-9ef9-579d-8c59-5fdb0b631a79,53e90fb4-fbe5-5a6f-8700-4fa1bd298351,indomain_banded,yc,Potential Fit,0,
22397d17-9ef9-579d-8c59-5fdb0b631a79__e3815ed6-fba2-54c5-a980-86500c3a1d4a,1,generic,a2,22397d17-9ef9-579d-8c59-5fdb0b631a79,e3815ed6-fba2-54c5-a980-86500c3a1d4a,indomain_banded,yc,Potential Fit,0,
22397d17-9ef9-579d-8c59-5fdb0b631a79__abef80c1-16d8-5594-85cb-36b5298bdb08,1,generic,a2,22397d17-9ef9-579d-8c59-5fdb0b631a79,abef80c1-16d8-5594-85cb-36b5298bdb08,indomain_banded,yc,Potential Fit,0,
22397d17-9ef9-579d-8c59-5fdb0b631a79__81177469-68f5-527c-97fb-b69cb3731f43,1,generic,a2,22397d17-9ef9-579d-8c59-5fdb0b631a79,81177469-68f5-527c-97fb-b69cb3731f43,indomain_banded,yc,Potential Fit,0,
22397d17-9ef9-579d-8c59-5fdb0b631a79__5141469d-b6be-5dfd-ba77-175cbd7f400f,1,generic,a2,22397d17-9ef9-579d-8c59-5fdb0b631a79,5141469d-b6be-5dfd-ba77-175cbd7f400f,indomain_banded,yc,Potential Fit,0,
22397d17-9ef9-579d-8c59-5fdb0b631a79__f27b1a78-d782-5c9d-b9f2-bd65e24d02c3,1,generic,a2,22397d17-9ef9-579d-8c59-5fdb0b631a79,f27b1a78-d782-5c9d-b9f2-bd65e24d02c3,indomain_banded,yc,Potential Fit,0,
22397d17-9ef9-579d-8c59-5fdb0b631a79__f35b04d0-4581-564c-a013-d46ade4e5f6d,1,generic,a2,22397d17-9ef9-579d-8c59-5fdb0b631a79,f35b04d0-4581-564c-a013-d46ade4e5f6d,indomain_banded,yc,No Fit,0,
22397d17-9ef9-579d-8c59-5fdb0b631a79__7731ccd3-b1ae-5eb0-9dfb-691712da79d3,1,generic,a2,22397d17-9ef9-579d-8c59-5fdb0b631a79,7731ccd3-b1ae-5eb0-9dfb-691712da79d3,indomain_banded,yc,No Fit,0,
22397d17-9ef9-579d-8c59-5fdb0b631a79__7b69cc3d-8e9e-5a81-be75-a5309fba3d7e,1,generic,a2,22397d17-9ef9-579d-8c59-5fdb0b631a79,7b69cc3d-8e9e-5a81-be75-a5309fba3d7e,indomain_banded,yc,Potential Fit,0,
22397d17-9ef9-579d-8c59-5fdb0b631a79__79b8908c-dfcf-5242-b9f0-88dc3305b8d3,1,generic,a2,22397d17-9ef9-579d-8c59-5fdb0b631a79,79b8908c-dfcf-5242-b9f0-88dc3305b8d3,indomain_banded,yc,Good Fit,1,
94f73ce9-27f4-546b-84b3-afa470b45b2a__9905a086-0963-5076-be7d-658db0422c35,1,generic,a2,94f73ce9-27f4-546b-84b3-afa470b45b2a,9905a086-0963-5076-be7d-658db0422c35,indomain_banded,yc,Potential Fit,0,
94f73ce9-27f4-546b-84b3-afa470b45b2a__cde32b32-32e0-59df-a2b4-2f64d6974a27,1,generic,a2,94f73ce9-27f4-546b-84b3-afa470b45b2a,cde32b32-32e0-59df-a2b4-2f64d6974a27,indomain_banded,yc,No Fit,0,
94f73ce9-27f4-546b-84b3-afa470b45b2a__254305a0-9aa0-531f-8698-aa9d5f36c5d7,1,generic,a2,94f73ce9-27f4-546b-84b3-afa470b45b2a,254305a0-9aa0-531f-8698-aa9d5f36c5d7,indomain_banded,yc,Good Fit,1,
94f73ce9-27f4-546b-84b3-afa470b45b2a__383dd957-914e-51c2-8be0-9eed3401b4cd,1,generic,a2,94f73ce9-27f4-546b-84b3-afa470b45b2a,383dd957-914e-51c2-8be0-9eed3401b4cd,indomain_banded,yc,Good Fit,0,
94f73ce9-27f4-546b-84b3-afa470b45b2a__9474c542-af35-5752-8ba4-57ca9fb6227b,1,generic,a2,94f73ce9-27f4-546b-84b3-afa470b45b2a,9474c542-af35-5752-8ba4-57ca9fb6227b,indomain_banded,yc,Potential Fit,0,
94f73ce9-27f4-546b-84b3-afa470b45b2a__055cf969-9491-5d1e-b3ef-ebba544aecad,1,generic,a2,94f73ce9-27f4-546b-84b3-afa470b45b2a,055cf969-9491-5d1e-b3ef-ebba544aecad,indomain_banded,yc,No Fit,0,
94f73ce9-27f4-546b-84b3-afa470b45b2a__ecd6c8f7-3770-5c20-8d4c-cbc68c1257da,1,generic,a2,94f73ce9-27f4-546b-84b3-afa470b45b2a,ecd6c8f7-3770-5c20-8d4c-cbc68c1257da,indomain_banded,yc,No Fit,0,
94f73ce9-27f4-546b-84b3-afa470b45b2a__4560e90a-8c6c-5d11-85d5-c3274855f788,1,generic,a2,94f73ce9-27f4-546b-84b3-afa470b45b2a,4560e90a-8c6c-5d11-85d5-c3274855f788,indomain_banded,yc,Potential Fit,0,
94f73ce9-27f4-546b-84b3-afa470b45b2a__01da3e11-2ca0-57a6-a9b0-8bd26a86d0ef,1,generic,a2,94f73ce9-27f4-546b-84b3-afa470b45b2a,01da3e11-2ca0-57a6-a9b0-8bd26a86d0ef,indomain_banded,yc,No Fit,0,
94f73ce9-27f4-546b-84b3-afa470b45b2a__632683ff-2c22-58c2-8d41-8f21e688db43,1,generic,a2,94f73ce9-27f4-546b-84b3-afa470b45b2a,632683ff-2c22-58c2-8d41-8f21e688db43,indomain_banded,yc,No Fit,0,
27e9a2d3-80e9-5b3b-be1b-232429e98272__9c6e88c2-895f-5bef-ba23-254a54f9ff33,1,generic,a2,27e9a2d3-80e9-5b3b-be1b-232429e98272,9c6e88c2-895f-5bef-ba23-254a54f9ff33,indomain_banded,yc,No Fit,0,
27e9a2d3-80e9-5b3b-be1b-232429e98272__33d4540e-0cad-5d60-863c-f0156cf286c6,1,generic,a2,27e9a2d3-80e9-5b3b-be1b-232429e98272,33d4540e-0cad-5d60-863c-f0156cf286c6,indomain_banded,yc,Potential Fit,0,
27e9a2d3-80e9-5b3b-be1b-232429e98272__8620d1fd-17d2-5e14-b8f8-b97712e13871,1,generic,a2,27e9a2d3-80e9-5b3b-be1b-232429e98272,8620d1fd-17d2-5e14-b8f8-b97712e13871,indomain_banded,yc,Potential Fit,0,
27e9a2d3-80e9-5b3b-be1b-232429e98272__25296783-e813-5601-86b8-df80798cb4f8,1,generic,a2,27e9a2d3-80e9-5b3b-be1b-232429e98272,25296783-e813-5601-86b8-df80798cb4f8,indomain_banded,yc,Potential Fit,0,
27e9a2d3-80e9-5b3b-be1b-232429e98272__dd1da0fb-1112-5046-af85-1b7b980c6b8c,1,generic,a2,27e9a2d3-80e9-5b3b-be1b-232429e98272,dd1da0fb-1112-5046-af85-1b7b980c6b8c,indomain_banded,yc,Good Fit,1,
27e9a2d3-80e9-5b3b-be1b-232429e98272__c66a95ab-e135-5060-a64c-1e76989b3f80,1,generic,a2,27e9a2d3-80e9-5b3b-be1b-232429e98272,c66a95ab-e135-5060-a64c-1e76989b3f80,indomain_banded,yc,No Fit,0,
27e9a2d3-80e9-5b3b-be1b-232429e98272__da6f4d55-47e8-5af9-bdda-4fbd298bdda9,1,generic,a2,27e9a2d3-80e9-5b3b-be1b-232429e98272,da6f4d55-47e8-5af9-bdda-4fbd298bdda9,indomain_banded,yc,Potential Fit,0,
27e9a2d3-80e9-5b3b-be1b-232429e98272__c2ba747a-b243-53c6-9f93-13c21b861b37,1,generic,a2,27e9a2d3-80e9-5b3b-be1b-232429e98272,c2ba747a-b243-53c6-9f93-13c21b861b37,indomain_banded,yc,Potential Fit,0,
27e9a2d3-80e9-5b3b-be1b-232429e98272__b1a82b12-1aaa-54aa-a4e8-c5757cab55fb,1,generic,a2,27e9a2d3-80e9-5b3b-be1b-232429e98272,b1a82b12-1aaa-54aa-a4e8-c5757cab55fb,indomain_banded,yc,No Fit,0,
27e9a2d3-80e9-5b3b-be1b-232429e98272__136f7851-64c5-597f-9c5c-416c20381756,1,generic,a2,27e9a2d3-80e9-5b3b-be1b-232429e98272,136f7851-64c5-597f-9c5c-416c20381756,indomain_banded,yc,No Fit,0,
2a584887-901e-58f9-8a84-8665a51756c9__524a1c7a-8836-52ab-8995-84d45b48a960,1,generic,a2,2a584887-901e-58f9-8a84-8665a51756c9,524a1c7a-8836-52ab-8995-84d45b48a960,indomain_banded,yc,No Fit,0,
2a584887-901e-58f9-8a84-8665a51756c9__6b53add6-936b-5ab2-88b6-416cec402c5f,1,generic,a2,2a584887-901e-58f9-8a84-8665a51756c9,6b53add6-936b-5ab2-88b6-416cec402c5f,indomain_banded,yc,Potential Fit,0,
2a584887-901e-58f9-8a84-8665a51756c9__0292c37f-4814-5092-8ee7-3a4b1857050c,1,generic,a2,2a584887-901e-58f9-8a84-8665a51756c9,0292c37f-4814-5092-8ee7-3a4b1857050c,indomain_banded,yc,Potential Fit,0,
2a584887-901e-58f9-8a84-8665a51756c9__1bbb9922-7143-5dd3-8bc5-14ebcf3535e5,1,generic,a2,2a584887-901e-58f9-8a84-8665a51756c9,1bbb9922-7143-5dd3-8bc5-14ebcf3535e5,indomain_banded,yc,No Fit,0,
