doc_id,doc_type,region
f66f64a6-65b7-5ff3-811c-bf2edb188644,cv,train
f66fe3e6-beae-5c88-816a-6b2a0d35c095,cv,train
f671472a-80bf-5bcc-9376-001f1b055e82,cv,eval
f6717e8f-9406-53fb-9f65-d80d1f590c0e,cv,eval
f6719c1e-2579-5693-b82f-ca5034aeb4ee,cv,train
f6725ff9-fb31-5022-a336-ef422f64c946,cv,train
f672ac18-cecc-592b-a0e7-7499aca2f9e9,cv,train
f6741ec3-ed89-55a1-82a0-2a41a0fbe776,cv,eval
f6749628-1b25-5c99-9dbe-03078f72cb0b,cv,train
f674d517-c439-54ae-afe1-52a6f42e46d1,cv,train
f67599ff-0f02-5f9a-a93b-6199342efd48,cv,eval
f675bc43-51cb-5c1b-ab63-db1e43c68233,cv,train
f675be3b-c195-509e-ac3a-b381598dae1c,cv,train
f6760a21-d68b-50cc-85cd-16fe2e69aa3f,cv,train
f676a561-966c-55c7-b969-75fc15e7e238,cv,train
f6770c28-835a-579f-ac3d-68de90fcb853,cv,train
f6773b85-79d5-5112-b3cb-1d42963c75f2,cv,train
f677440f-4294-551f-824e-845128a52857,cv,train
f6777d48-2626-57f8-8092-9e774e933e8d,cv,train
f677abd8-0788-5314-beeb-755c3ce166c6,cv,eval
f677d278-82aa-5280-87c2-8efaa4965cab,cv,train
f677dd8b-9497-5c45-9d56-3627bab2fda9,cv,train
f67805d4-05af-51cc-98d4-13cbba889168,cv,train
f6780e89-c78f-5ba0-9ad2-515680eba6c6,cv,train
f6782096-a000-5b47-b0b1-a879eeb5c6f6,cv,train
f6783f81-007d-54c7-a5a7-543536161bdf,cv,train
f6785fd9-7a66-5add-a4ce-b9f26d40419d,cv,train
f678756c-beaa-5548-a231-7890ba59a9a9,cv,train
f678cac6-bf21-562f-9d7b-5b85a4504c74,cv,train
f678ccdc-dfb2-5ece-b400-b5037b08b4a3,cv,train
f6794924-fc19-578b-934b-7b2de53eab4f,cv,train
f6795326-8951-5e33-89d9-3e49eb3246f1,cv,train
f6799e2a-6696-5fd8-aa98-f0eebb6d7d98,cv,train
f679cf58-a5ba-5636-9753-2aa5f7ec1a1d,cv,train
f67abf74-3928-5348-8063-01efc19a918e,cv,train
f67bd778-fb9b-594c-8ecb-7eeaaf54612d,cv,train
f67be898-e571-5c02-821f-84b03d1a80e4,cv,train
f67d1264-81d8-5aa3-800b-c087aeb313c9,cv,eval
f67d7c73-d881-55fe-9802-44840c12d3e8,cv,eval
f67d8c3e-a61d-5457-aa4e-838187f1a624,cv,train
f67d9337-c7f1-5698-b799-d58278113a34,cv,train
f67da008-3b9d-5256-8ef8-8e1833cbe9c1,cv,eval
f67de549-3e34-5e21-8c56-8486c29f61cf,cv,eval
f67deeac-0a83-56e0-90e7-f0dfc030e0fa,cv,eval
f67e3e8f-7d5c-5558-af60-eba5d03c3bb0,cv,eval
f67ecb75-e71e-5dc2-9185-7ef9c9be3d55,cv,train
f67f95b9-c644-5280-8a33-0bf7bf6d6024,cv,train
f67fb566-3bde-56ef-a10b-52efd93bce41,cv,eval
f680614c-37db-5a18-895b-9fdc7273afcf,cv,train
f6807659-cd7f-5492-8973-d4ad0a2a1b20,cv,train
f680ef26-63e1-50a7-b0b8-308578466393,cv,train
f681499d-5e4b-58b1-8415-64ee746b88fc,cv,train
f6819698-7583-551c-a561-ae891f33aa84,cv,train
f681f8d1-00cd-5948-a67e-1df5dc4da96a,cv,train
f6821c6e-8126-56b6-b628-abc991e0ff67,cv,train
f68255e9-8ca7-587e-afbe-8a3b7f9b37bb,cv,train
f6825b86-f891-59ec-bd0a-f872bff5a385,cv,eval
f6826000-4e84-5482-9bbe-750338bf9067,cv,train
f6826e65-4240-52a7-aff2-4680b5a3b0b3,cv,train
f6826f61-2b4d-5201-a0fa-5dd810102ab4,cv,train
f6831919-4454-549c-a91c-40c176de1246,cv,train
f6831988-cc43-5e26-9df9-e85161105662,cv,train
f6837c64-9b30-55ae-9d54-e7f6ad8d2181,cv,train
f6839ec3-d8cf-5ce8-bfe9-497b74f15339,cv,train
f684bf76-e36c-5979-8e82-b085b80e0059,cv,train
f684f873-dd28-5b0d-aeb8-089ddb55fa7f,cv,train
f6853f53-6447-566d-a034-bd9a0d15644d,cv,train
f68572c5-0e10-5eb9-8f11-569f20c8284d,cv,train
f6858cf8-978b-5add-b015-68df9413b0bc,cv,train
f6868b10-99b2-56c0-87f2-cc7c72bbff0b,cv,train
f686c010-dd82-512b-8d51-56cc50d970ba,cv,eval
f6870a6b-180f-580e-b981-f86449274e13,cv,eval
f6872353-87a3-5fda-ae8e-8e050e01e36c,cv,train
f687a316-caaa-575b-8385-9c171669d5ad,cv,train
f68842a1-cb3f-5e46-9775-c40dde597964,cv,train
f6886b74-f032-5036-9f32-ee293de2840f,cv,train
f6886f14-37e8-589a-88cc-7fa74d3b9e3e,cv,train
f688914b-6298-57a6-a620-99120373b175,cv,train
f688968f-eb99-5121-82d5-ee331c5cb067,cv,train
f689a0f8-51ae-55e2-83c1-735ace32e04c,cv,eval
f689e0c6-75c1-5b0a-bfc3-fcc73b25a214,cv,eval
f68a011c-1fc9-536a-a2a4-9b6965fe258f,cv,train
f68a2d55-c757-543f-a70f-cad51f97f3ef,cv,train
f68a5002-7cc4-5569-b7ff-f248f914efd7,cv,train
f68a81be-f45c-5ae6-a7c2-bc7e3fb4581d,cv,train
f68acf67-c16f-5668-a436-e927e9be9afa,cv,train
f68ae179-6dd3-5f41-9349-9b22d12f1194,cv,train
f68af684-f04f-5437-973e-00600a1f014e,cv,train
f68b976c-0957-50a6-8b10-06190ef643b1,cv,train
f68c0ddb-8ac0-540e-aa44-09b7574a0a07,cv,train
f68c9465-1a33-50a0-a441-10dd316e2bc8,cv,eval
f68ca192-2606-5310-893b-8ca55eeaebfd,cv,train
f68cd697-0971-51cf-94a3-3cb51206b346,cv,train
f68d1aed-66cb-533b-9aa5-16b1bb06b5e0,cv,train
f68d7ccb-f3ae-5768-802c-ef423fa082e7,cv,train
f68d8d0e-4844-53f0-91f5-e729649cfa28,cv,train
f68d9482-9ed7-5622-b724-15a7e801ec52,cv,train
f68e0b1a-29e6-5bdc-97e0-645d44fc45ba,cv,eval
f68e198c-a2dc-5095-9787-51658f9471fd,cv,train
f68e19ab-035d-5863-b969-6bdbb3592ecf,cv,train
f68e81bf-7546-53d0-89b6-8651383bdb1a,cv,train
f68ee174-3147-54c9-9837-61990bbb2fe4,cv,train
f68ef0d0-1fc1-5e15-9fa1-4584ad95f73d,cv,train
f68f3c8a-e74d-5f7e-9eef-ae500a1333f1,cv,train
f68f7131-d5b4-5406-bb9a-2a0a06a9b0ba,cv,eval
f68fa2c9-7188-5c2f-a654-e1336a11b5fe,cv,train
f68fe11e-0081-5aea-8696-3acdff6219be,cv,train
f68ff50c-8900-54e5-842b-fd0945c09523,cv,train
f6901e16-e47e-5c9e-bd87-09f95abe1e72,cv,train
f6902996-6a87-5c15-95c2-bda61ff6cc47,cv,eval
f6909720-934a-53da-9c21-db91182a7d23,cv,eval
f690e325-8ed5-57b1-9671-d392d70aa1fb,cv,train
f69161c1-a323-5a33-936a-b3d562865c22,cv,train
f691bef0-e803-5a0d-b0ce-380fe254a157,cv,eval
f6921fae-0384-502d-a2a9-cae6ff3e5f41,cv,eval
f692b9bb-3111-5c51-bb24-8fa37fc9fc17,cv,train
f69317c7-f237-57c3-8279-7031f221c3c2,cv,train
f693b552-bff0-506e-aec8-4172e3a2b4d6,cv,train
f6946933-e9a8-59db-ad39-cf18bda67bd8,cv,eval
f6947339-cb0e-5f8d-aed8-8ebf430780cc,cv,eval
f694f9b2-f0ae-5a96-b3c3-bf0f7aa051a5,cv,eval
f6955cf2-4103-541b-817f-1aff347523f8,cv,train
f6958020-b032-5cac-a197-db308b2b1904,cv,train
f695d37c-dc7b-59f0-85e9-421b9914be53,cv,train
f6960b66-25f8-5dec-add3-9e4fa912ca55,cv,train
f69649c0-e2ec-53e9-bf8e-75793ed8307c,cv,train
f6970ec8-776c-5f57-9122-96ed84ba0ffa,cv,train
f6971fad-4f66-59b1-8e23-2627693d1024,cv,train
f6975846-8466-507f-b80b-ba1d2b03bd2b,cv,eval
f697d597-4c2b-5240-ad18-740c7ab6ecf4,cv,eval
f6986205-43e6-53bf-9ba2-13f8b3578ded,cv,train
f6992499-2210-51df-8fe4-98d9f2618196,cv,eval
f6992dbd-29ab-59cc-8843-f23e0949ff8a,cv,train
f69935f5-8c03-5470-8f0f-08e429d20136,cv,eval
f69998f9-a075-5649-8157-bbe50eb36ae5,cv,train
f69a014b-91f6-5127-a383-60221613ab7f,cv,train
f69a8ee9-7b6e-5553-8a34-40b4d369c0a5,cv,eval
f69a97df-648e-5979-b0b0-b0f8741513b0,cv,eval
f69aac62-0b5f-51af-9fb2-4fd766e0cce1,cv,train
f69b59ef-10ed-58cd-957b-ffa0badbcbc4,cv,train
f69b6c4f-87ef-5ea3-b026-d2859eefe85e,cv,train
f69b8a40-b210-559b-877c-62c46a64a8fc,cv,train
f69bf736-b339-5d23-b31e-944533eaf3f1,cv,train
f69c460f-8321-5301-a55d-b3b2c0896ca5,cv,eval
f69c47c7-a6f3-5163-8527-c295815d2bfe,cv,train
f69c7cfb-fb98-5369-83d3-46f37f754231,cv,train
f69cc673-9e8c-5c4d-916b-88e902b6bc5e,cv,train
f69d8132-5b48-518f-805e-7ccbc6761c4b,cv,train
f69da009-37a9-5666-b1e6-bf84cbe4d535,cv,train
f69df50f-e2bd-50fc-bb25-c31dc14539ee,cv,train
f69e70a7-a9f2-50de-a9d5-651ca7a4f1de,cv,eval
f69e7804-a3b3-511c-99d6-dc3d705e923c,cv,train
f69f1ef9-6704-5d97-be63-06467161b315,cv,train
f69fa57d-be21-5527-a7cc-c6fa1d1f21da,cv,train
f69fb351-5084-5c9b-bc3d-b9519a0b51ff,cv,train
f6a0d174-9524-5a34-8b01-6feb55e0b103,cv,eval
f6a1205b-58e4-5b9c-ae9b-e6bb37fda8c8,cv,train
f6a15e2d-4ea2-5b54-a7d1-d8e88daeca5a,cv,train
f6a1dcb3-c5f7-5a93-b5c4-56ef1cee6a05,cv,train
f6a24190-23bb-5579-9199-c82ebf525965,cv,eval
f6a25fe2-e404-5857-9ce8-91beb945d6ec,cv,train
f6a2f290-60b1-5213-8706-f742b8fd677f,cv,train
f6a2f357-0274-5602-bf3b-e1ddea1639ba,cv,train
f6a310d4-3abd-5787-852f-5c976e83c648,cv,eval
f6a3bab5-3e66-5ffc-92e8-76026a56dd21,cv,eval
f6a3fcb3-402e-50cb-b383-d7edc61dcd8b,cv,eval
f6a41365-bbc1-5004-aead-a3550c65a5df,cv,train
f6a43c4a-dc44-5460-ae41-9d2e05eed23d,cv,train
f6a4ec25-806e-520d-b6b1-f630127f00c9,cv,eval
f6a5742b-1fb8-5244-a3ac-f90cc7ce582c,cv,train
f6a5ad87-08c7-5161-908e-cab1488f8032,cv,eval
f6a71874-3c09-5969-8118-fc1c31af526f,cv,train
f6a74853-8a44-51d7-bb57-889d6cba073f,cv,train
f6a754fd-6f10-534e-84b7-e4f0992f7a82,cv,train
f6a7a37f-6ca9-5f36-ab34-c52e34e4cb02,cv,train
f6a83291-d1d4-56a4-92e4-9bded54e8b0a,cv,train
f6a844bd-baa2-511d-ac7c-45358c238255,cv,train
f6a88cd5-1a26-5d53-aab7-a5d312011064,cv,train
f6a8f0a6-ac5e-58fe-b164-e851fe525f52,cv,eval
f6a93be6-9716-50f7-800c-8b511e654dbb,cv,eval
f6a97ea1-fab4-5ede-9fe0-b7c4e0eeb71e,cv,train
f6a9c352-12ec-56c4-8052-7f144e16faeb,cv,train
f6a9dcbc-d6ec-5300-9db1-6b24c067b667,cv,train
f6aa096f-ade3-5043-a533-abf4fa19c3ea,cv,train
f6aa5a8d-e1a1-55e0-b1a6-d81e7ed3a741,cv,train
f6aa8356-fb7e-5260-8521-3fd6d7bfcdc0,cv,eval
f6aa9aac-00c1-5b18-8f95-efb6e1f88847,cv,train
f6aaa141-4d87-50b1-b40c-62cfcc10fd43,cv,train
f6aaa463-5ff0-5234-a545-a0c7922fa4b4,cv,eval
f6ab15c0-b7fa-5825-979e-ec28d39d5afa,cv,train
f6ab3baf-c8e8-5bed-bf31-9ab46eab5277,cv,train
f6ab3e54-05a5-583f-8646-7bb4f20ae8dc,cv,train
f6ab9de1-497b-5b64-975d-c3386ea290d5,cv,train
f6abe9ce-21e5-524c-907a-6de37fc7abd9,cv,train
f6ac562d-f83b-5d64-ab77-499e01d26f90,cv,train
f6ad3fce-a203-518a-a0e5-bc049e4b2d59,cv,train
f6ad9396-d9fe-5055-b5d9-3735ce111634,cv,eval
f6ada7dc-c6e9-5c1e-b1c0-20d8513c5eae,cv,eval
f6af0dca-ee24-5347-83b9-56bc1060cee6,cv,train
f6af5607-82e3-5cfb-af97-b92d6597560b,cv,train
f6af8f4a-8c5d-5cc7-bdb0-9b5a70f8f234,cv,eval
f6af9e4e-8f2a-5645-bb6c-43e5dfca7dc2,cv,train
f6afe55a-c39e-5d38-958a-5dea5b16adca,cv,train
f6afed10-1ad4-5237-b743-ff996c93f833,cv,eval
f6affbbc-bb6b-5b4a-bba7-c3c2c04e6907,cv,train
f6b05ae8-f742-58c0-ad75-4315ee6e0934,cv,train
f6b0bb93-d988-5325-b64d-c9f8e28c1281,cv,train
f6b0c997-c872-51ca-8cec-aa81c9848f4e,cv,train
f6b0de15-65dc-546f-abf7-bb4593589cb1,cv,train
f6b12fc9-e733-5821-bb8e-3f09f1cbfc6e,cv,train
f6b1a46c-d72f-55b8-9c0f-51c18c7724cd,cv,train
f6b1e550-fdd1-5265-9ecb-8887b8e3e4d7,cv,train
f6b252c6-dcb1-535a-9ee4-c0ecaf29e28e,cv,train
f6b2a842-3c67-5b62-b5b0-00379f9f1726,cv,eval
f6b2a982-8f9f-5654-84c9-baad77686639,cv,train
f6b2ae38-5f5a-5344-980e-4cd897965b47,cv,train
f6b30447-5fe5-5939-ba34-80a9db5e730b,cv,train
f6b4284b-65fd-52fd-91b9-b578d4d2c2a5,cv,train
f6b47839-b7bd-5203-8d05-2f4f87101f7a,cv,eval
f6b48044-02eb-52ca-b4ca-fd1e50efdd8c,cv,train
f6b485d0-236c-50d9-b913-bb0fa5b55002,cv,train
f6b5449f-98d1-56b1-a23a-478f58bd6ee1,cv,train
f6b56784-9f83-53f1-91a8-7a1242d2dba3,cv,eval
f6b57b42-05d2-51f9-960b-5cb990b4c9f6,cv,eval
f6b646ce-4743-5e7b-a23f-f233e74737a5,cv,train
f6b6776a-6fcf-5d79-aab5-42c48451d070,cv,train
f6b67c0e-fcf9-5a1d-923f-6f8a34f1fae0,cv,train
f6b693c9-84a0-525d-9ae8-55a44527b633,cv,train
f6b69929-46d6-5f77-a6d3-93ae13b9b92f,cv,train
f6b7241d-4941-5a1b-a416-7ba17fc91cc0,cv,eval
f6b75385-5204-5f29-b44d-b7a4e3a4f9f9,cv,train
f6b7dbc0-a2a6-52eb-b2b6-94ba87cebd9f,cv,train
f6b83a41-1398-5d0d-bb9b-faaf65a4e927,cv,train
f6b840d4-d3da-56b6-ab23-0ffc7f04cdf9,cv,train
f6b8703b-586c-5e5e-9343-52d6943a56c9,cv,train
f6b8b0ab-56ac-5c88-841f-63ec85a9c7ad,cv,eval
f6b8e44b-c9a5-54dc-898f-2deafbe776c7,cv,eval
f6b9300b-bb2d-52bb-a490-0ad2981dbf5b,cv,eval
f6b96cb8-5955-597e-83ce-5d4bf6fa3efc,cv,train
f6b9f0a3-6c04-5ee3-88d3-5f5a253f04a8,cv,train
f6ba0435-ca24-5ff2-8fb8-f7c55d44350d,cv,train
f6ba231e-9ad2-5bec-bc0f-9ebbe2b1701f,cv,train
f6ba8e4d-4a75-54bd-bb93-d06dc0f6d5a1,cv,train
f6baba31-414e-5462-a556-946f5e91358b,cv,train
f6bae5d6-7c7d-5ed5-b951-099bbcfb293e,cv,train
f6baecdb-9e69-5c71-bd93-2e7ef5eb6e5a,cv,train
f6baee4f-3795-5859-b34f-a8e937a03900,cv,eval
f6bbb0b5-9b18-565f-97fb-1017dd4ddc80,cv,eval
f6bc0e3c-126b-5097-9325-d4a63caa7815,cv,train
f6bc5876-8c60-5e87-993f-40af0cdc9afd,cv,train
f6bcd80b-5645-5cb9-962c-254e4016088f,cv,train
f6bceeb2-e7d2-58e6-b9f3-f9b14634599d,cv,train
f6bd0d76-f826-5f5a-b6a8-7ffeea6664ce,cv,eval
f6bd3d7e-dbc2-57d5-8204-77cb88967821,cv,eval
f6bd7aac-cef7-5fa4-ab8b-49e2f342d151,cv,train
f6bd8198-384b-5b7c-b7e9-9b1d40385dd0,cv,train
f6bdc914-b8e1-5817-a660-fb612c767ae6,cv,train
f6bef52a-2861-5401-97f7-df4ce60ed50b,cv,train
f6bf18cd-a79b-5724-b87c-a49d624ed959,cv,eval
f6bf8534-e38f-52f7-b134-c57b3fa1d878,cv,eval
f6bfdadc-8f24-5835-a415-c1cf1c2f0ee1,cv,train
f6c010dc-6164-507c-b653-2e9f9726bfc6,cv,train
f6c07ebb-3fbc-54e5-a5b6-71b5b40f111f,cv,train
f6c0892a-fc78-5224-b2f8-e39863904832,cv,train
f6c0ef70-0d00-5155-b4a0-b2fc6935f894,cv,eval
f6c0fee2-4d75-513a-870d-9882925342be,cv,train
f6c13802-e4d0-5441-bdf9-30296e9595f6,cv,train
f6c19610-9798-5910-8149-ce8d22ffd7fe,cv,train
f6c1cc0d-80d7-5f3d-9417-3e2d31fe653c,cv,train
f6c1e0a3-f653-5a62-8ab8-e6705a3af0fe,cv,train
f6c1ea34-5ad1-5b86-8f82-18a0e0945c33,cv,eval
f6c24327-1b53-5fc7-b0e1-dacdc19841c6,cv,train
f6c285f7-8aeb-5d79-9ba3-8fac73142133,cv,eval
f6c2a557-fbc4-5990-b407-05ef15cf0583,cv,train
f6c2bc08-c521-5ad0-ae5b-eb270916b276,cv,eval
f6c39534-777f-593f-a930-15214fae9611,cv,train
f6c3d124-8e5d-593f-9791-d3624747717a,cv,train
f6c42968-cad9-5211-b297-a1406afc5221,cv,train
f6c4cda2-3bd6-5133-b244-5759ad0b770f,cv,train
f6c4da31-150b-5b0e-8d70-b1c05f4c83f0,cv,train
f6c4f160-3fbf-587b-9c4a-cb0a6516b1c6,cv,eval
f6c5382a-6df3-53a5-aa10-2d5c40f7e4d1,cv,train
f6c616c8-dbc6-59aa-a9ad-f917aa50c739,cv,train
f6c61c4b-c1db-5544-b2ab-35f517dfdd1f,cv,train
f6c63da3-38b4-5f2f-a5a2-8d2674cab704,cv,train
f6c6c4b8-e2e8-5b70-b592-6de3aa5c8bbc,cv,eval
f6c6f5d1-5cf1-5c01-b022-2cbf5340a8ef,cv,train
f6c79c29-ea4c-52d6-9086-96c81099de8f,cv,train
f6c85a5a-1cb8-55e8-898b-5b1e0d777c38,cv,eval
f6c887da-de29-574a-8c05-9cde94bc3440,cv,eval
f6c9187e-681e-5845-ac35-44dd1cfc3a38,cv,train
f6c98fcf-2bea-5c7a-93e1-6a31fc968c94,cv,train
f6c9b2b8-61f3-5793-899d-8c3aa15d9a52,cv,train
f6ca08fc-e012-5919-9044-8840ce9641fe,cv,eval
f6cb3832-891a-5121-926b-d131637b6a71,cv,train
f6cb9b1a-1427-5ee0-a683-c41ec89cbd9f,cv,train
f6cb9f5b-5e82-5385-abfe-3b175aaeca94,cv,train
f6cc1369-6bbd-5605-b927-6792444b0857,cv,eval
f6cc1eff-87c6-5b96-bbff-cc5b77f778a2,cv,train
f6cc9285-4082-5f7c-88a6-f2522b57cb90,cv,train
f6cca953-1ee3-5dbd-83e7-015d1d06ded0,cv,train
f6ccc1d8-8644-5a34-9da2-b1aed027529c,cv,eval
f6ccccb7-1f9c-50f8-a4b4-41a9c54b67bb,cv,eval
f6cd4808-e6ac-580e-a40b-23182e2620e9,cv,train
f6cd74fc-7d3e-5c93-b613-45f4cfa2891b,cv,train
f6cd97d1-3107-53c1-9dfa-f4465a3d3fc1,cv,eval
f6ce2cb3-3afa-5928-972c-fd2457232ee3,cv,train
f6cf74cb-213e-505c-b991-eca472cab20d,cv,eval
f6cf95bf-ba3f-5c0a-80bf-a00752202ede,cv,train
f6d00ee9-3ae9-54d1-95c2-c3ca55f82286,cv,train
f6d02911-deaf-517b-8e99-ae78b5c934f4,cv,train
f6d08130-d009-5d64-aa3e-cfbc2e8b6003,cv,train
f6d15645-7def-5108-98de-2beaf83c8c60,cv,train
f6d1d50c-92d0-59fb-9827-710d35dc66d3,cv,train
f6d26612-fba9-5478-9c9c-3b5e100f49fe,cv,train
f6d267d9-477a-5824-ae16-55323fa59cb6,cv,train
f6d26982-ef48-55ac-ae92-753d560159ee,cv,train
f6d2b220-5331-5020-9892-9ef4664ce5b6,cv,train
f6d33061-cc1d-5b86-8dca-8dfc710ad4bc,cv,eval
f6d376bf-1c56-5bad-ac53-cd7ce5d39a0f,cv,train
f6d388c0-8b71-5e84-bb66-751f1788cba9,cv,train
f6d3968d-cdaa-5397-bb93-5a8c70694647,cv,eval
f6d3c028-f10c-57a4-a961-1cc3eccbe6ee,cv,train
f6d57743-2149-5df2-a2b9-456510df0656,cv,train
f6d59074-0049-5adb-a405-e66f94d89f9c,cv,train
f6d5b27f-28c2-5a07-baf5-531437b401fc,cv,train
f6d5de5d-3052-5990-b844-51abb4a00b32,cv,train
f6d632ae-d419-56e1-8d7f-1772828b12c7,cv,train
f6d7499f-52a4-5a90-8376-a2074f0fe896,cv,train
f6d75694-02b4-5e1d-9edb-e595c4a14f34,cv,train
f6d77ae0-f719-5bd7-b4cb-b68ae1b4febb,cv,train
f6d7a114-ff7a-5e47-9d8c-1ffd02132097,cv,train
f6d7d6b4-13ee-543f-9eac-60c25efdfd25,cv,eval
f6d83433-6bd3-5ac1-9b5f-b81288a54937,cv,train
f6d8430b-4725-5fb9-9c2e-965f1e34cfcd,cv,train
f6d8cb58-0101-5e00-afb0-5bfc10b54959,cv,train
f6d90d34-4373-561f-800f-17e820e93fe7,cv,train
f6da6898-40df-5220-82f0-1d334cc96504,cv,train
f6da811c-db19-59c9-81af-ee7976815824,cv,eval
f6da877d-3727-5140-8fa6-4949346c3d1a,cv,eval
f6da990e-2e4a-5ea0-ab9c-0fbd342798c9,cv,train
f6daac23-765a-5722-8ca2-e8c5a02c03a7,cv,train
f6dafaa3-6763-5fe7-90b4-bc9d8bfabd7d,cv,train
f6dbeeeb-3535-5e6c-a58a-6b8a536e8a1a,cv,train
f6dc598a-6bf1-5c4e-9d70-9e15443f5b61,cv,train
f6dc6fbd-933e-5089-998a-14494d177643,cv,train
f6dc7627-2273-50ab-bdf8-27dc0eb3cf31,cv,train
f6dd6e2c-3e1e-50e0-b6f0-34745d38e021,cv,eval
f6ddebd5-e439-5497-9dd7-9f9300d77688,cv,train
f6df38b3-50a7-5e66-9e23-57c327b5419d,cv,train
f6df6c9f-976c-533d-b88d-0c520a638586,cv,train
f6df6e20-9a0f-5341-ab01-500d1ed9d67c,cv,eval
f6df7c62-be91-54fc-a33c-aadaf2239a4d,cv,train
f6dfb778-96cf-5a7e-8d57-7903bb650a69,cv,train
f6e02854-0213-58bb-8be8-45eb6cffa9e6,cv,train
f6e0ff3d-14f9-53a9-b0a5-42a3d61b0e3f,cv,train
f6e11153-9629-57ab-be72-7b93de2a7935,cv,eval
f6e1290a-9c15-596e-8783-62ed5cb9e352,cv,eval
f6e13525-a483-5ab2-a3be-b3b5a6c23a8d,cv,train
f6e1e74c-4e23-5e46-8b62-409ec951dd87,cv,train
f6e1f346-ae9c-51b8-87a3-d789b76e66da,cv,eval
f6e1fde9-372a-51bb-b2d1-3f168b7d04c5,cv,train
f6e2cd7d-c998-589c-831e-43a4b412aeeb,cv,train
f6e2e4da-ea69-59c9-bc6c-4fddda180873,cv,train
f6e2e6a9-2ace-52a8-919a-fae3754adbe8,cv,train
f6e2e782-c8d4-5957-ba71-f8346300b4f1,cv,train
f6e2f95d-d8ed-54b5-95cd-a21091ae166d,cv,train
f6e30326-ab02-5322-ab5d-39787afe1deb,cv,train
f6e3cebb-ff3f-54ef-9278-1f893b8c3897,cv,train
f6e4038b-b227-5685-8b22-694dd60d8148,cv,train
f6e44949-5332-58d8-b321-8b0a44156628,cv,eval
f6e48830-409b-50aa-8837-57be3ada7c6c,cv,train
f6e4fe9a-da7e-5da7-858d-6a6fba0003be,cv,train
f6e50a4f-3573-5919-8570-4566068d6e7c,cv,train
f6e57d84-4151-560a-91a7-97c4a60c934d,cv,train
f6e5941f-38e4-5291-8c10-80481489d1e1,cv,eval
f6e68e55-d209-5702-b0c4-01a634fbde82,cv,eval
f6e6a36c-2f6f-57ea-b229-08d708684ccd,cv,eval
f6e6ad79-d7df-5066-9ce5-0420f21af969,cv,train
f6e6f393-5303-5078-b1f0-2f2c6815c592,cv,train
f6e6f8c4-a27c-5ba4-b1a3-5799e77ef907,cv,eval
f6e7b51f-787e-556d-ba99-34d78d016169,cv,train
f6e7c997-2f93-50e7-b255-6022b73e88a2,cv,eval
f6e7df0e-bed8-5ae3-95f6-3a164456d776,cv,train
f6e80386-595e-5ca7-839b-48f1b06a4f64,cv,train
f6e81c38-bdf1-5093-893d-761e1b9692ab,cv,train
f6e84011-4ffb-5f92-95cf-5e88e8897861,cv,train
f6e856a8-a956-59d9-bc72-316ed27cd3ae,cv,train
f6e86514-a9b8-5998-97f1-1d89aa248766,cv,train
f6e8804b-39e0-54d8-9bc5-13ed4a0aedc5,cv,train
f6e919f8-ea46-590a-ad24-879b718aecec,cv,train
f6e94c28-232c-57e2-8825-0b66966cbbb4,cv,train
f6e98d29-092e-5299-a795-8913729f6bd7,cv,train
f6e99d1c-a6ba-527d-90a4-515ad0f9f6c9,cv,train
f6eaf041-1c2f-5057-b559-ab7cab4f8f18,cv,train
f6eaf56a-4957-5563-93ee-ba0dd541ab78,cv,train
f6eb539a-ffc5-5d9b-bfb0-1a718f307046,cv,train
f6eb84b3-7273-5020-9ad0-fcd475c4daa5,cv,train
f6ebd613-1835-5c42-8412-2eef7d42de1c,cv,eval
f6ebebb5-735d-5e49-bbb6-f19f8fbb5099,cv,train
f6ebed7c-59f3-557c-a5c1-805d489853f1,cv,eval
f6ec52dc-2ea2-5310-9195-7b342b5e53ea,cv,train
f6ecbcc8-fc73-5405-a3eb-60d7d50efa09,cv,train
f6eceac3-96d0-582d-8040-503252dd2665,cv,train
f6ecf691-06f9-5c9a-ba32-84e3316c8e9d,cv,train
f6ed51e1-aa79-545d-83cc-b66c32d1fc49,cv,eval
f6ee1359-9612-5ac4-8747-31bd336a60c9,cv,train
f6ee2e17-3189-5606-bc7d-7a29b8f8d5ab,cv,train
f6eebf3d-f4ee-57e1-8105-75a11ab0cf35,cv,eval
f6efe3fa-783f-55c9-bcb5-72bc8a560f55,cv,train
f6f09d0d-aee2-5d5d-99e3-7c4cb47035e3,cv,train
f6f1ba51-9f76-5b0d-a203-0e498cc6810d,cv,train
f6f22b7c-c9e1-5993-9fda-bd6d22c948a5,cv,train
f6f24232-2660-521c-a090-cb080b3751f3,cv,train
f6f2ab09-1b50-57ce-b921-cb547f07c90d,cv,train
f6f2d2f1-cab1-53cd-b413-eb591a92548e,cv,eval
f6f2ffd7-5b8a-540d-8e2e-e2845003fdf9,cv,train
f6f34456-3ea8-56ba-b07c-2fa288f396df,cv,train
f6f34a8e-a026-5958-8704-3a9cd01cb7ab,cv,train
f6f38866-79ff-5744-a51d-200d64c752c9,cv,eval
f6f3a37d-63c0-5a77-96ad-fd44923786e6,cv,train
f6f42976-cd63-5ed2-b863-f37ffd710357,cv,train
f6f4897d-5b0b-5036-a137-083857e5ca18,cv,train
f6f52a16-79e9-5260-9db6-35b0146569ae,cv,eval
