pair_id,batch,stratum,jd_id,cv_id,primary_keyword,exp_band,cv_primary_keyword,keyword_match,lexical_band,lexical_score
94f73ce9-27f4-546b-84b3-afa470b45b2a__254305a0-9aa0-531f-8698-aa9d5f36c5d7,1,generic,94f73ce9-27f4-546b-84b3-afa470b45b2a,254305a0-9aa0-531f-8698-aa9d5f36c5d7,JavaScript,2-3,JavaScript,True,mid,0.043294
94f73ce9-27f4-546b-84b3-afa470b45b2a__383dd957-914e-51c2-8be0-9eed3401b4cd,1,generic,94f73ce9-27f4-546b-84b3-afa470b45b2a,383dd957-914e-51c2-8be0-9eed3401b4cd,JavaScript,2-3,JavaScript,True,high,0.055596
94f73ce9-27f4-546b-84b3-afa470b45b2a__4560e90a-8c6c-5d11-85d5-c3274855f788,1,generic,94f73ce9-27f4-546b-84b3-afa470b45b2a,4560e90a-8c6c-5d11-85d5-c3274855f788,JavaScript,2-3,Java,False,high,0.089857
94f73ce9-27f4-546b-84b3-afa470b45b2a__632683ff-2c22-58c2-8d41-8f21e688db43,1,generic,94f73ce9-27f4-546b-84b3-afa470b45b2a,632683ff-2c22-58c2-8d41-8f21e688db43,JavaScript,2-3,JavaScript,True,mid,0.052636
94f73ce9-27f4-546b-84b3-afa470b45b2a__9474c542-af35-5752-8ba4-57ca9fb6227b,1,generic,94f73ce9-27f4-546b-84b3-afa470b45b2a,9474c542-af35-5752-8ba4-57ca9fb6227b,JavaScript,2-3,JavaScript,True,mid,0.041008
94f73ce9-27f4-546b-84b3-afa470b45b2a__9905a086-0963-5076-be7d-658db0422c35,1,generic,94f73ce9-27f4-546b-84b3-afa470b45b2a,9905a086-0963-5076-be7d-658db0422c35,JavaScript,2-3,JavaScript,True,low,0.021814
94f73ce9-27f4-546b-84b3-afa470b45b2a__cde32b32-32e0-59df-a2b4-2f64d6974a27,1,generic,94f73ce9-27f4-546b-84b3-afa470b45b2a,cde32b32-32e0-59df-a2b4-2f64d6974a27,JavaScript,2-3,Marketing,False,mid,0.030676
94f73ce9-27f4-546b-84b3-afa470b45b2a__ecd6c8f7-3770-5c20-8d4c-cbc68c1257da,1,generic,94f73ce9-27f4-546b-84b3-afa470b45b2a,ecd6c8f7-3770-5c20-8d4c-cbc68c1257da,JavaScript,2-3,JavaScript,True,high,0.060909
9dcb0aab-696f-5a0c-9b65-5f06e859aa9c__0b760cc7-5751-5a61-986d-c7571c10add6,1,generic,9dcb0aab-696f-5a0c-9b65-5f06e859aa9c,0b760cc7-5751-5a61-986d-c7571c10add6,Python,0-1,Python,True,high,0.067967
9dcb0aab-696f-5a0c-9b65-5f06e859aa9c__17d85254-ea16-5687-ba9a-d5bbd03c749f,1,generic,9dcb0aab-696f-5a0c-9b65-5f06e859aa9c,17d85254-ea16-5687-ba9a-d5bbd03c749f,Python,0-1,Python,True,high,0.060644
9dcb0aab-696f-5a0c-9b65-5f06e859aa9c__22a41009-1ee8-57c5-bb7c-cb6b308f51c6,1,generic,9dcb0aab-696f-5a0c-9b65-5f06e859aa9c,22a41009-1ee8-57c5-bb7c-cb6b308f51c6,Python,0-1,Marketing,False,high,0.063334
9dcb0aab-696f-5a0c-9b65-5f06e859aa9c__26ebc4d9-e4fc-5be6-9885-ce7411734366,1,generic,9dcb0aab-696f-5a0c-9b65-5f06e859aa9c,26ebc4d9-e4fc-5be6-9885-ce7411734366,Python,0-1,Python,True,low,0.000914
9dcb0aab-696f-5a0c-9b65-5f06e859aa9c__2d825abe-56b4-5699-b268-e5d1f995ca8b,1,generic,9dcb0aab-696f-5a0c-9b65-5f06e859aa9c,2d825abe-56b4-5699-b268-e5d1f995ca8b,Python,0-1,Python,True,mid,0.058907
9dcb0aab-696f-5a0c-9b65-5f06e859aa9c__3d20dcee-509f-527c-8cbd-80d8dc4f408d,1,generic,9dcb0aab-696f-5a0c-9b65-5f06e859aa9c,3d20dcee-509f-527c-8cbd-80d8dc4f408d,Python,0-1,Python,True,low,0.010909
9dcb0aab-696f-5a0c-9b65-5f06e859aa9c__4b0982a4-9097-532c-b8e2-0dc5d5563906,1,generic,9dcb0aab-696f-5a0c-9b65-5f06e859aa9c,4b0982a4-9097-532c-b8e2-0dc5d5563906,Python,0-1,Python,True,mid,0.046235
9dcb0aab-696f-5a0c-9b65-5f06e859aa9c__6b50de09-072e-53b6-8105-97e9bf0603c4,1,generic,9dcb0aab-696f-5a0c-9b65-5f06e859aa9c,6b50de09-072e-53b6-8105-97e9bf0603c4,Python,0-1,Python,True,high,0.081757
9dcb0aab-696f-5a0c-9b65-5f06e859aa9c__8f31c09e-08cf-5a4e-aef5-34b5ecf0f7d3,1,generic,9dcb0aab-696f-5a0c-9b65-5f06e859aa9c,8f31c09e-08cf-5a4e-aef5-34b5ecf0f7d3,Python,0-1,Flutter,False,mid,0.052385
9dcb0aab-696f-5a0c-9b65-5f06e859aa9c__e3175d9e-55f6-5596-b2cc-370d3552c7ee,1,generic,9dcb0aab-696f-5a0c-9b65-5f06e859aa9c,e3175d9e-55f6-5596-b2cc-370d3552c7ee,Python,0-1,Python,True,mid,0.037001
a77b2346-51c8-5eef-b743-9cf1ef8d40d7__11ccd989-4ccf-50c4-9060-968b9ba02a3f,1,generic,a77b2346-51c8-5eef-b743-9cf1ef8d40d7,11ccd989-4ccf-50c4-9060-968b9ba02a3f,JavaScript,2-3,JavaScript,True,mid,0.052905
a77b2346-51c8-5eef-b743-9cf1ef8d40d7__49d4dda3-4911-573d-808d-d129acbc0308,1,generic,a77b2346-51c8-5eef-b743-9cf1ef8d40d7,49d4dda3-4911-573d-808d-d129acbc0308,JavaScript,2-3,JavaScript,True,high,0.09534
a77b2346-51c8-5eef-b743-9cf1ef8d40d7__693ebf28-505d-5e25-a5de-dd23d11a5702,1,generic,a77b2346-51c8-5eef-b743-9cf1ef8d40d7,693ebf28-505d-5e25-a5de-dd23d11a5702,JavaScript,2-3,JavaScript,True,low,0.016132
a77b2346-51c8-5eef-b743-9cf1ef8d40d7__7fe0407c-0d65-5f6c-a2d0-c7ebb21303a1,1,generic,a77b2346-51c8-5eef-b743-9cf1ef8d40d7,7fe0407c-0d65-5f6c-a2d0-c7ebb21303a1,JavaScript,2-3,JavaScript,True,mid,0.05864
a77b2346-51c8-5eef-b743-9cf1ef8d40d7__9041f671-0dad-56c1-90d6-925f16cb3592,1,generic,a77b2346-51c8-5eef-b743-9cf1ef8d40d7,9041f671-0dad-56c1-90d6-925f16cb3592,JavaScript,2-3,JavaScript,True,low,0.040842
a77b2346-51c8-5eef-b743-9cf1ef8d40d7__ab054fda-374d-5dbd-bb4d-a7e28ad9c9cb,1,generic,a77b2346-51c8-5eef-b743-9cf1ef8d40d7,ab054fda-374d-5dbd-bb4d-a7e28ad9c9cb,JavaScript,2-3,JavaScript,True,high,0.105084
a77b2346-51c8-5eef-b743-9cf1ef8d40d7__d31d100e-0a67-5e13-9525-6de583a977f5,1,generic,a77b2346-51c8-5eef-b743-9cf1ef8d40d7,d31d100e-0a67-5e13-9525-6de583a977f5,JavaScript,2-3,Java,False,high,0.065535
a77b2346-51c8-5eef-b743-9cf1ef8d40d7__d5388710-d97b-5173-8c66-2a50704d1ff4,1,generic,a77b2346-51c8-5eef-b743-9cf1ef8d40d7,d5388710-d97b-5173-8c66-2a50704d1ff4,JavaScript,2-3,Product Manager,False,mid,0.056194
a77b2346-51c8-5eef-b743-9cf1ef8d40d7__d7ff4398-71d3-5e06-b8fe-358951c2e83b,1,generic,a77b2346-51c8-5eef-b743-9cf1ef8d40d7,d7ff4398-71d3-5e06-b8fe-358951c2e83b,JavaScript,2-3,JavaScript,True,high,0.104488
a77b2346-51c8-5eef-b743-9cf1ef8d40d7__eebbcede-0967-5ce3-8a97-4af232cc0bfd,1,generic,a77b2346-51c8-5eef-b743-9cf1ef8d40d7,eebbcede-0967-5ce3-8a97-4af232cc0bfd,JavaScript,2-3,JavaScript,True,mid,0.061283
a8a46ef9-88dd-595c-813e-db693d0adcb1__0f6ce2fc-14db-52ba-ad18-5fb79dc20c04,1,generic,a8a46ef9-88dd-595c-813e-db693d0adcb1,0f6ce2fc-14db-52ba-ad18-5fb79dc20c04,Design,0-1,Design,True,low,0.048721
a8a46ef9-88dd-595c-813e-db693d0adcb1__273ffbb8-5682-5a89-823e-4d4bf695e7d3,1,generic,a8a46ef9-88dd-595c-813e-db693d0adcb1,273ffbb8-5682-5a89-823e-4d4bf695e7d3,Design,0-1,Design,True,low,0.039441
a8a46ef9-88dd-595c-813e-db693d0adcb1__442cc484-a390-54e7-b252-91f59013cd5d,1,generic,a8a46ef9-88dd-595c-813e-db693d0adcb1,442cc484-a390-54e7-b252-91f59013cd5d,Design,0-1,Design,True,mid,0.079028
a8a46ef9-88dd-595c-813e-db693d0adcb1__5bb1c363-7d2f-5c94-bf37-c6438dec793c,1,generic,a8a46ef9-88dd-595c-813e-db693d0adcb1,5bb1c363-7d2f-5c94-bf37-c6438dec793c,Design,0-1,Design,True,mid,0.090742
a8a46ef9-88dd-595c-813e-db693d0adcb1__66067664-f72a-5f9a-a288-a9ead14a7573,1,generic,a8a46ef9-88dd-595c-813e-db693d0adcb1,66067664-f72a-5f9a-a288-a9ead14a7573,Design,0-1,Design,True,high,0.105054
a8a46ef9-88dd-595c-813e-db693d0adcb1__b4f69139-0b6d-56e0-b823-ccc85e127a57,1,generic,a8a46ef9-88dd-595c-813e-db693d0adcb1,b4f69139-0b6d-56e0-b823-ccc85e127a57,Design,0-1,Design,True,high,0.128143
a8a46ef9-88dd-595c-813e-db693d0adcb1__ca3750b6-dcf3-5801-a7d6-d8e04b504f2b,1,generic,a8a46ef9-88dd-595c-813e-db693d0adcb1,ca3750b6-dcf3-5801-a7d6-d8e04b504f2b,Design,0-1,JavaScript,False,high,0.153748
a8a46ef9-88dd-595c-813e-db693d0adcb1__dd5ee566-c08d-550c-adab-bc3010470bf9,1,generic,a8a46ef9-88dd-595c-813e-db693d0adcb1,dd5ee566-c08d-550c-adab-bc3010470bf9,Design,0-1,Design,True,mid,0.073378
a8a46ef9-88dd-595c-813e-db693d0adcb1__e0aa9af6-760c-594e-8abf-11f4fb7c5ef5,1,generic,a8a46ef9-88dd-595c-813e-db693d0adcb1,e0aa9af6-760c-594e-8abf-11f4fb7c5ef5,Design,0-1,SQL,False,mid,0.039855
a8a46ef9-88dd-595c-813e-db693d0adcb1__e312f4e8-da98-5a41-85b4-02d4141574a7,1,generic,a8a46ef9-88dd-595c-813e-db693d0adcb1,e312f4e8-da98-5a41-85b4-02d4141574a7,Design,0-1,Design,True,high,0.117217
a8dfaf0c-b8bb-5338-8e3f-2b1e5a0b36ac__10769d21-7691-502b-81e8-3d73a273ffa6,1,generic,a8dfaf0c-b8bb-5338-8e3f-2b1e5a0b36ac,10769d21-7691-502b-81e8-3d73a273ffa6,Python,4-6,Python,True,high,0.079458
a8dfaf0c-b8bb-5338-8e3f-2b1e5a0b36ac__4ffc7419-5b05-51d3-8c22-7eb95b4c79a0,1,generic,a8dfaf0c-b8bb-5338-8e3f-2b1e5a0b36ac,4ffc7419-5b05-51d3-8c22-7eb95b4c79a0,Python,4-6,Other,False,high,0.102868
a8dfaf0c-b8bb-5338-8e3f-2b1e5a0b36ac__5a3826eb-4f5b-56c1-8d36-9f43eab3b139,1,generic,a8dfaf0c-b8bb-5338-8e3f-2b1e5a0b36ac,5a3826eb-4f5b-56c1-8d36-9f43eab3b139,Python,4-6,Python,True,high,0.101909
a8dfaf0c-b8bb-5338-8e3f-2b1e5a0b36ac__6fdd506a-75c7-5795-a9ee-80ecfd4e0aba,1,generic,a8dfaf0c-b8bb-5338-8e3f-2b1e5a0b36ac,6fdd506a-75c7-5795-a9ee-80ecfd4e0aba,Python,4-6,Python,True,high,0.168638
a8dfaf0c-b8bb-5338-8e3f-2b1e5a0b36ac__84a0997f-9fa5-5a2b-8c88-4339ae15ebef,1,generic,a8dfaf0c-b8bb-5338-8e3f-2b1e5a0b36ac,84a0997f-9fa5-5a2b-8c88-4339ae15ebef,Python,4-6,Python,True,mid,0.059099
a8dfaf0c-b8bb-5338-8e3f-2b1e5a0b36ac__98806985-b67a-5d63-9a2f-9086f53d597c,1,generic,a8dfaf0c-b8bb-5338-8e3f-2b1e5a0b36ac,98806985-b67a-5d63-9a2f-9086f53d597c,Python,4-6,Python,True,mid,0.03962
a8dfaf0c-b8bb-5338-8e3f-2b1e5a0b36ac__b1aec9bf-c61f-5b69-a075-7dc75834f58b,1,generic,a8dfaf0c-b8bb-5338-8e3f-2b1e5a0b36ac,b1aec9bf-c61f-5b69-a075-7dc75834f58b,Python,4-6,Python,True,low,0.023951
a8dfaf0c-b8bb-5338-8e3f-2b1e5a0b36ac__cbe3890f-93a2-562d-807c-afdff218d500,1,generic,a8dfaf0c-b8bb-5338-8e3f-2b1e5a0b36ac,cbe3890f-93a2-562d-807c-afdff218d500,Python,4-6,HR,False,mid,0.063364
a8dfaf0c-b8bb-5338-8e3f-2b1e5a0b36ac__e5cf42dc-ba3c-5b0a-91d9-8e71f14154ef,1,generic,a8dfaf0c-b8bb-5338-8e3f-2b1e5a0b36ac,e5cf42dc-ba3c-5b0a-91d9-8e71f14154ef,Python,4-6,Python,True,mid,0.046275
a8dfaf0c-b8bb-5338-8e3f-2b1e5a0b36ac__ff6ef9e8-6043-5eef-84ff-c3c454de5b90,1,generic,a8dfaf0c-b8bb-5338-8e3f-2b1e5a0b36ac,ff6ef9e8-6043-5eef-84ff-c3c454de5b90,Python,4-6,Python,True,low,0.027015
b82ccdd2-b0e1-50ee-8213-625f677ac416__0ed1737c-5a87-5413-afc1-622b69b60eec,1,generic,b82ccdd2-b0e1-50ee-8213-625f677ac416,0ed1737c-5a87-5413-afc1-622b69b60eec,Node.js,4-6,Support,False,high,0.076018
b82ccdd2-b0e1-50ee-8213-625f677ac416__2c5cb801-8718-5f3e-adae-b3c051b8d361,1,generic,b82ccdd2-b0e1-50ee-8213-625f677ac416,2c5cb801-8718-5f3e-adae-b3c051b8d361,Node.js,4-6,Node.js,True,high,0.095172
b82ccdd2-b0e1-50ee-8213-625f677ac416__2c76a6bc-3642-5042-bd53-6668bb154a26,1,generic,b82ccdd2-b0e1-50ee-8213-625f677ac416,2c76a6bc-3642-5042-bd53-6668bb154a26,Node.js,4-6,Node.js,True,mid,0.072459
b82ccdd2-b0e1-50ee-8213-625f677ac416__6e543cfc-6969-561b-a304-4a894840c0c0,1,generic,b82ccdd2-b0e1-50ee-8213-625f677ac416,6e543cfc-6969-561b-a304-4a894840c0c0,Node.js,4-6,Node.js,True,mid,0.07176
b82ccdd2-b0e1-50ee-8213-625f677ac416__6ec9a81d-86a3-5e21-aca2-8802a9fb468d,1,generic,b82ccdd2-b0e1-50ee-8213-625f677ac416,6ec9a81d-86a3-5e21-aca2-8802a9fb468d,Node.js,4-6,Project Manager,False,mid,0.068863
b82ccdd2-b0e1-50ee-8213-625f677ac416__7c99dbb8-8d26-5388-9db1-aa083602ef04,1,generic,b82ccdd2-b0e1-50ee-8213-625f677ac416,7c99dbb8-8d26-5388-9db1-aa083602ef04,Node.js,4-6,Node.js,True,mid,0.071755
b82ccdd2-b0e1-50ee-8213-625f677ac416__82c8eb8c-f4cb-5e24-98f9-97e37ebc8297,1,generic,b82ccdd2-b0e1-50ee-8213-625f677ac416,82c8eb8c-f4cb-5e24-98f9-97e37ebc8297,Node.js,4-6,Node.js,True,high,0.098737
b82ccdd2-b0e1-50ee-8213-625f677ac416__a2adf90d-8c9c-5f05-9317-d52ff2c2c8d6,1,generic,b82ccdd2-b0e1-50ee-8213-625f677ac416,a2adf90d-8c9c-5f05-9317-d52ff2c2c8d6,Node.js,4-6,Node.js,True,low,0.053389
b82ccdd2-b0e1-50ee-8213-625f677ac416__d7870c97-0f9e-5c41-8d9a-4a7dd5a71244,1,generic,b82ccdd2-b0e1-50ee-8213-625f677ac416,d7870c97-0f9e-5c41-8d9a-4a7dd5a71244,Node.js,4-6,Node.js,True,low,0.033579
b82ccdd2-b0e1-50ee-8213-625f677ac416__fb7b80da-4538-54b5-841d-109e5ce907be,1,generic,b82ccdd2-b0e1-50ee-8213-625f677ac416,fb7b80da-4538-54b5-841d-109e5ce907be,Node.js,4-6,Node.js,True,high,0.102862
ba343927-2814-5eb7-b056-ba7bb00a9156__00d2b67c-2e91-52e4-bf10-3b038f34da30,1,generic,ba343927-2814-5eb7-b056-ba7bb00a9156,00d2b67c-2e91-52e4-bf10-3b038f34da30,QA Automation,2-3,QA Automation,True,high,0.111435
ba343927-2814-5eb7-b056-ba7bb00a9156__109d93b4-b388-50c5-af64-1335ad0c6b33,1,generic,ba343927-2814-5eb7-b056-ba7bb00a9156,109d93b4-b388-50c5-af64-1335ad0c6b33,QA Automation,2-3,QA Automation,True,mid,0.065592
ba343927-2814-5eb7-b056-ba7bb00a9156__18911562-0180-52af-ba83-f5aa0a93884c,1,generic,ba343927-2814-5eb7-b056-ba7bb00a9156,18911562-0180-52af-ba83-f5aa0a93884c,QA Automation,2-3,QA Automation,True,mid,0.079133
ba343927-2814-5eb7-b056-ba7bb00a9156__3689e151-a5b2-5880-9ecb-85e002a8fccd,1,generic,ba343927-2814-5eb7-b056-ba7bb00a9156,3689e151-a5b2-5880-9ecb-85e002a8fccd,QA Automation,2-3,QA Automation,True,low,0.05753
ba343927-2814-5eb7-b056-ba7bb00a9156__a111aaab-5433-500f-a136-48ab409bd036,1,generic,ba343927-2814-5eb7-b056-ba7bb00a9156,a111aaab-5433-500f-a136-48ab409bd036,QA Automation,2-3,JavaScript,False,mid,0.065822
ba343927-2814-5eb7-b056-ba7bb00a9156__cd440589-9c76-567a-9fdc-00857832bde3,1,generic,ba343927-2814-5eb7-b056-ba7bb00a9156,cd440589-9c76-567a-9fdc-00857832bde3,QA Automation,2-3,QA,False,high,0.090688
ba343927-2814-5eb7-b056-ba7bb00a9156__d9c9dd48-138b-576c-aa70-d51a5a9d6249,1,generic,ba343927-2814-5eb7-b056-ba7bb00a9156,d9c9dd48-138b-576c-aa70-d51a5a9d6249,QA Automation,2-3,QA Automation,True,mid,0.091859
ba343927-2814-5eb7-b056-ba7bb00a9156__e36ac282-9a53-59b4-9e22-bdfffdf889e9,1,generic,ba343927-2814-5eb7-b056-ba7bb00a9156,e36ac282-9a53-59b4-9e22-bdfffdf889e9,QA Automation,2-3,QA Automation,True,high,0.094327
ba343927-2814-5eb7-b056-ba7bb00a9156__e517c3bb-784c-5052-bfc9-536cb7eaca1d,1,generic,ba343927-2814-5eb7-b056-ba7bb00a9156,e517c3bb-784c-5052-bfc9-536cb7eaca1d,QA Automation,2-3,QA Automation,True,high,0.096087
ba343927-2814-5eb7-b056-ba7bb00a9156__fe427543-2071-5a8a-8b8f-521f9ceae2a2,1,generic,ba343927-2814-5eb7-b056-ba7bb00a9156,fe427543-2071-5a8a-8b8f-521f9ceae2a2,QA Automation,2-3,QA Automation,True,low,0.022289
bedaf677-a731-56e8-bf2a-30e09c8dff58__115c329b-6639-5ea4-b285-8fed24dbaf97,1,generic,bedaf677-a731-56e8-bf2a-30e09c8dff58,115c329b-6639-5ea4-b285-8fed24dbaf97,Other,2-3,Other,True,mid,0.03883
bedaf677-a731-56e8-bf2a-30e09c8dff58__2682b655-d94b-57b9-84fb-d3aa94510343,1,generic,bedaf677-a731-56e8-bf2a-30e09c8dff58,2682b655-d94b-57b9-84fb-d3aa94510343,Other,2-3,QA,False,high,0.080245
bedaf677-a731-56e8-bf2a-30e09c8dff58__2d346185-0004-54cf-a7cd-7a86c84d3bc7,1,generic,bedaf677-a731-56e8-bf2a-30e09c8dff58,2d346185-0004-54cf-a7cd-7a86c84d3bc7,Other,2-3,Other,True,low,0.018225
bedaf677-a731-56e8-bf2a-30e09c8dff58__531e263d-5d87-5135-97dc-358931505d29,1,generic,bedaf677-a731-56e8-bf2a-30e09c8dff58,531e263d-5d87-5135-97dc-358931505d29,Other,2-3,Other,True,low,0.013846
bedaf677-a731-56e8-bf2a-30e09c8dff58__838c819a-c24c-522c-a27b-b274a1752358,1,generic,bedaf677-a731-56e8-bf2a-30e09c8dff58,838c819a-c24c-522c-a27b-b274a1752358,Other,2-3,Other,True,high,0.048725
bedaf677-a731-56e8-bf2a-30e09c8dff58__85e228ee-508b-5707-8579-83bc82515f47,1,generic,bedaf677-a731-56e8-bf2a-30e09c8dff58,85e228ee-508b-5707-8579-83bc82515f47,Other,2-3,Other,True,mid,0.034821
bedaf677-a731-56e8-bf2a-30e09c8dff58__a3888d5c-d42c-5173-b2d7-23d7483ad881,1,generic,bedaf677-a731-56e8-bf2a-30e09c8dff58,a3888d5c-d42c-5173-b2d7-23d7483ad881,Other,2-3,Other,True,high,0.072302
bedaf677-a731-56e8-bf2a-30e09c8dff58__a6c1db10-3ee9-57ab-9221-980bbbd12fbf,1,generic,bedaf677-a731-56e8-bf2a-30e09c8dff58,a6c1db10-3ee9-57ab-9221-980bbbd12fbf,Other,2-3,JavaScript,False,mid,0.038259
bedaf677-a731-56e8-bf2a-30e09c8dff58__ac71c182-e8b9-5001-ab62-42a827e64b1b,1,generic,bedaf677-a731-56e8-bf2a-30e09c8dff58,ac71c182-e8b9-5001-ab62-42a827e64b1b,Other,2-3,Other,True,mid,0.030209
bedaf677-a731-56e8-bf2a-30e09c8dff58__c76dae81-7a70-5408-9fad-df8f3125f919,1,generic,bedaf677-a731-56e8-bf2a-30e09c8dff58,c76dae81-7a70-5408-9fad-df8f3125f919,Other,2-3,Other,True,high,0.056114
c1c4f634-8132-5705-af1b-0ad83deeb31f__1c07c53a-d2a6-5f10-92cf-eb0d3cd790b7,1,generic,c1c4f634-8132-5705-af1b-0ad83deeb31f,1c07c53a-d2a6-5f10-92cf-eb0d3cd790b7,.NET,2-3,.NET,True,high,0.123073
c1c4f634-8132-5705-af1b-0ad83deeb31f__1ec4fd00-9df3-52eb-9ef3-642024e5d0be,1,generic,c1c4f634-8132-5705-af1b-0ad83deeb31f,1ec4fd00-9df3-52eb-9ef3-642024e5d0be,.NET,2-3,DevOps,False,mid,0.045521
c1c4f634-8132-5705-af1b-0ad83deeb31f__2b063201-a742-5ec0-9089-fb8a0c2761c2,1,generic,c1c4f634-8132-5705-af1b-0ad83deeb31f,2b063201-a742-5ec0-9089-fb8a0c2761c2,.NET,2-3,.NET,True,high,0.119443
c1c4f634-8132-5705-af1b-0ad83deeb31f__319a220f-5609-5beb-b380-c927d8b1ace8,1,generic,c1c4f634-8132-5705-af1b-0ad83deeb31f,319a220f-5609-5beb-b380-c927d8b1ace8,.NET,2-3,QA,False,high,0.098998
c1c4f634-8132-5705-af1b-0ad83deeb31f__432d02bb-6a36-536b-b3bb-b3070d1d3063,1,generic,c1c4f634-8132-5705-af1b-0ad83deeb31f,432d02bb-6a36-536b-b3bb-b3070d1d3063,.NET,2-3,.NET,True,mid,0.06404
c1c4f634-8132-5705-af1b-0ad83deeb31f__856c3af0-3aed-5f5a-9e90-0136a1ead306,1,generic,c1c4f634-8132-5705-af1b-0ad83deeb31f,856c3af0-3aed-5f5a-9e90-0136a1ead306,.NET,2-3,.NET,True,low,0.031024
c1c4f634-8132-5705-af1b-0ad83deeb31f__8ba187fd-328a-5f14-bf4a-210342dc40cf,1,generic,c1c4f634-8132-5705-af1b-0ad83deeb31f,8ba187fd-328a-5f14-bf4a-210342dc40cf,.NET,2-3,.NET,True,high,0.09401
c1c4f634-8132-5705-af1b-0ad83deeb31f__999c8852-06fa-51f5-bf3a-5927406b4cf6,1,generic,c1c4f634-8132-5705-af1b-0ad83deeb31f,999c8852-06fa-51f5-bf3a-5927406b4cf6,.NET,2-3,.NET,True,low,0.05132
c1c4f634-8132-5705-af1b-0ad83deeb31f__bec49d1e-8c29-5991-9663-4281418729f8,1,generic,c1c4f634-8132-5705-af1b-0ad83deeb31f,bec49d1e-8c29-5991-9663-4281418729f8,.NET,2-3,.NET,True,mid,0.0889
c1c4f634-8132-5705-af1b-0ad83deeb31f__c19c7a8b-4497-50d5-bb78-76314b5816c3,1,generic,c1c4f634-8132-5705-af1b-0ad83deeb31f,c19c7a8b-4497-50d5-bb78-76314b5816c3,.NET,2-3,.NET,True,mid,0.077755
c63e4cc9-55f8-5e36-af46-62962a586864__2a8a1702-a7ad-5f43-9ffa-4bdeb527ae67,1,generic,c63e4cc9-55f8-5e36-af46-62962a586864,2a8a1702-a7ad-5f43-9ffa-4bdeb527ae67,HR,0-1,QA,False,high,0.119686
c63e4cc9-55f8-5e36-af46-62962a586864__4737f067-5a6d-5267-b8cf-184ab356c986,1,generic,c63e4cc9-55f8-5e36-af46-62962a586864,4737f067-5a6d-5267-b8cf-184ab356c986,HR,0-1,Marketing,False,mid,0.053199
c63e4cc9-55f8-5e36-af46-62962a586864__5b1a5ba4-2d0a-51bd-b62c-77f58c98c47c,1,generic,c63e4cc9-55f8-5e36-af46-62962a586864,5b1a5ba4-2d0a-51bd-b62c-77f58c98c47c,HR,0-1,HR,True,high,0.099901
c63e4cc9-55f8-5e36-af46-62962a586864__5b2ec097-2d9d-54af-8a3c-77292aa40799,1,generic,c63e4cc9-55f8-5e36-af46-62962a586864,5b2ec097-2d9d-54af-8a3c-77292aa40799,HR,0-1,HR,True,high,0.09538
c63e4cc9-55f8-5e36-af46-62962a586864__6e46559d-1fdc-5306-a27a-eba3676b28f6,1,generic,c63e4cc9-55f8-5e36-af46-62962a586864,6e46559d-1fdc-5306-a27a-eba3676b28f6,HR,0-1,HR,True,mid,0.070474
c63e4cc9-55f8-5e36-af46-62962a586864__828dfdf3-64c2-58df-a0d4-befd5b8d081d,1,generic,c63e4cc9-55f8-5e36-af46-62962a586864,828dfdf3-64c2-58df-a0d4-befd5b8d081d,HR,0-1,HR,True,low,0.039152
c63e4cc9-55f8-5e36-af46-62962a586864__9779b983-34fa-5987-a8ae-3cab617ca9e6,1,generic,c63e4cc9-55f8-5e36-af46-62962a586864,9779b983-34fa-5987-a8ae-3cab617ca9e6,HR,0-1,HR,True,high,0.107541
c63e4cc9-55f8-5e36-af46-62962a586864__a3e30e54-5159-5138-a21d-2b049964da7f,1,generic,c63e4cc9-55f8-5e36-af46-62962a586864,a3e30e54-5159-5138-a21d-2b049964da7f,HR,0-1,HR,True,mid,0.05948
c63e4cc9-55f8-5e36-af46-62962a586864__b3daf54d-39eb-560f-8de6-1ea162c68534,1,generic,c63e4cc9-55f8-5e36-af46-62962a586864,b3daf54d-39eb-560f-8de6-1ea162c68534,HR,0-1,HR,True,low,0.051472
c63e4cc9-55f8-5e36-af46-62962a586864__f5bc3dfc-0c15-587e-905a-6086b34a8ba2,1,generic,c63e4cc9-55f8-5e36-af46-62962a586864,f5bc3dfc-0c15-587e-905a-6086b34a8ba2,HR,0-1,HR,True,mid,0.059114
cd34e6d9-bd4c-526f-ad03-ead383c644c8__057da75a-d8d4-5621-8a1e-c527e6ab620e,1,generic,cd34e6d9-bd4c-526f-ad03-ead383c644c8,057da75a-d8d4-5621-8a1e-c527e6ab620e,Sales,4-6,Sales,True,mid,0.098879
cd34e6d9-bd4c-526f-ad03-ead383c644c8__3a67fda3-29c5-5195-9127-ba07eb902bec,1,generic,cd34e6d9-bd4c-526f-ad03-ead383c644c8,3a67fda3-29c5-5195-9127-ba07eb902bec,Sales,4-6,Sales,True,high,0.125312
cd34e6d9-bd4c-526f-ad03-ead383c644c8__60f5e194-8db4-5f38-87fd-c2cd836f4ca2,1,generic,cd34e6d9-bd4c-526f-ad03-ead383c644c8,60f5e194-8db4-5f38-87fd-c2cd836f4ca2,Sales,4-6,Sales,True,mid,0.0869
